"id","gaiia_id","status","gaiia_status","City","name","created_at"
29809,36657,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-21 16:24:15.000
29810,36658,Instalaciones,ACTIVE,Cartagena,ALCIBIA,2024-09-21 16:24:48.000
39413,44698,Instalaciones,ACTIVE,Barranquilla,SANTODOMINGO,2024-11-06 19:54:16.000
29813,36660,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-09-21 16:30:35.000
29811,36666,Instalaciones,ACTIVE,Cartagena,SIMON BOLIVAR,2024-09-21 16:28:18.000
29812,36659,Instalaciones,ACTIVE,Cartagena,EL EDUCADOR,2024-09-21 16:29:08.000
29815,36669,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-21 16:35:40.000
29816,36667,Instalaciones,SUSPENDED,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-21 16:39:41.000
29818,36671,Instalaciones,ACTIVE,Cartagena,SAN PEDRO,2024-09-21 16:46:17.000
29820,36672,Instalaciones,ACTIVE,Cartagena,LA VICTORIA,2024-09-21 17:04:00.000
29821,36718,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-21 17:05:33.000
48246,52480,Instalaciones,ACTIVE,Barranquilla,CORDIALIDAD,2024-12-14 20:10:38.000
29817,36717,Instalaciones,ACTIVE,Cartagena,REPUBLICA DEL LIBANO,2024-09-21 16:43:02.000
29822,36674,Instalaciones,ACTIVE,Cartagena,SAN PEDRO,2024-09-21 17:08:21.000
29823,36675,Instalaciones,INACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-21 17:11:53.000
29824,36673,Instalaciones,SUSPENDED,Cartagena,UB NELSON MANDELA SECTOR FRANCISCO DE PAULA II,2024-09-21 17:12:18.000
29825,36676,Instalaciones,ACTIVE,Cartagena,SAN PEDRO,2024-09-21 17:22:23.000
29828,36681,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-21 17:40:13.000
29829,36680,Instalaciones,SUSPENDED,Cartagena,EL REPOSO,2024-09-21 17:41:33.000
29830,36679,Instalaciones,ACTIVE,Cartagena,NUEVO PARAISO,2024-09-21 17:42:31.000
29831,36686,Instalaciones,ACTIVE,Cartagena,VISTA HERMOSA,2024-09-21 17:50:45.000
29832,36694,Instalaciones,SUSPENDED,Cartagena,EL EDUCADOR,2024-09-21 17:51:37.000
29834,36685,Instalaciones,ACTIVE,Cartagena,EL REPOSO,2024-09-21 17:59:04.000
29837,36691,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LOS OLIVOS,2024-09-21 18:12:43.000
29836,36719,Instalaciones,ACTIVE,Barranquilla,LA SIERRITA,2024-09-21 18:12:09.000
29838,36740,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-09-21 18:13:55.000
29839,36687,Instalaciones,ACTIVE,Cartagena,NUEVO PARAISO,2024-09-21 18:14:26.000
29840,36706,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-21 18:27:44.000
29841,36689,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-21 18:37:09.000
29842,36692,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-09-21 18:40:36.000
29843,36690,Instalaciones,ACTIVE,Cartagena,SIMON BOLIVAR,2024-09-21 18:41:11.000
29844,36693,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-21 18:42:10.000
29846,36714,Instalaciones,ACTIVE,Barranquilla,LAS AMERICAS,2024-09-21 18:58:42.000
29847,36696,Instalaciones,SUSPENDED,Cartagena,SIMON BOLIVAR,2024-09-21 18:59:49.000
29848,36695,Instalaciones,ACTIVE,Cartagena,LA VICTORIA,2024-09-21 19:00:15.000
29850,36700,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-09-21 19:10:04.000
29852,36699,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-09-21 19:19:14.000
29851,36697,Instalaciones,ACTIVE,Cartagena,LA VICTORIA,2024-09-21 19:13:51.000
29855,36723,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-21 19:40:19.000
29856,36702,Instalaciones,SUSPENDED,Cartagena,EL REPOSO,2024-09-21 19:47:42.000
29857,36721,Instalaciones,INACTIVE,Cartagena,LOS JARDINES,2024-09-21 19:51:13.000
29858,36703,Instalaciones,INACTIVE,Cartagena,LA VICTORIA,2024-09-21 19:52:40.000
29860,36722,Instalaciones,INACTIVE,Cartagena,BOSTON,2024-09-21 19:57:07.000
29863,36708,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-21 20:18:25.000
29866,36743,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-21 20:50:19.000
29870,36728,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR LA PUNTILLA,2024-09-21 21:48:54.000
29872,36727,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-09-22 16:20:56.000
29878,36733,Instalaciones,SUSPENDED,Cartagena,UB NELSON MANDELA SECTOR AMANZANADO,2024-09-22 19:01:09.000
29879,36746,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-22 19:11:43.000
29880,36747,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-22 21:19:04.000
29871,41013,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-21 22:59:32.000
29881,36736,Instalaciones,ACTIVE,Cartagena,VILLA BARRAZA,2024-09-22 21:41:50.000
29883,36748,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-22 22:03:35.000
29884,36738,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2024-09-23 13:29:11.000
29886,36805,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 13:44:54.000
29887,36737,Instalaciones,ACTIVE,Cartagena,SECTOR CENTRAL I,2024-09-23 13:54:57.000
29890,36741,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR PLAYA BLANCA,2024-09-23 14:11:27.000
29891,36735,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 14:12:18.000
29892,36766,Instalaciones,SUSPENDED,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-23 14:26:39.000
29895,36749,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR CENTRAL,2024-09-23 14:52:03.000
29896,36751,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-23 14:57:16.000
29897,36752,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR CENTRAL,2024-09-23 15:01:54.000
29898,36753,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-23 15:02:56.000
29908,36786,Instalaciones,ACTIVE,Cartagena,VILLA ROSA,2024-09-23 15:43:14.000
29900,36754,Instalaciones,SUSPENDED,Cartagena,UB NELSON MANDELA SECTOR LOS OLIVOS,2024-09-23 15:09:03.000
29901,36768,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-09-23 15:09:09.000
29905,36813,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 15:38:37.000
29919,36771,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR PLAYA BLANCA,2024-09-23 16:02:41.000
29906,36769,Instalaciones,ACTIVE,Cartagena,LA ESPERANZA,2024-09-23 15:40:58.000
48331,52639,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2024-12-16 13:56:47.000
23953,31460,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-08-14 18:04:05.000
29910,36758,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 15:46:42.000
29911,36760,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 15:47:42.000
29912,36759,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR LA PUNTILLA,2024-09-23 15:47:45.000
29913,36761,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR LA PUNTILLA,2024-09-23 15:48:57.000
29914,36789,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-23 15:50:51.000
29915,36762,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 15:53:51.000
29916,36763,Instalaciones,INACTIVE,Cartagena,UB NELSON MANDELA SECTOR LA PRIMAVERA,2024-09-23 15:55:47.000
29918,36792,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-23 15:59:45.000
29917,36770,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 15:57:23.000
29920,36772,Instalaciones,ACTIVE,Cartagena,PTO PESCADORES,2024-09-23 16:02:51.000
29922,36776,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 16:07:11.000
29925,36775,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR LA PUNTILLA,2024-09-23 16:08:00.000
29926,36778,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR ZARABANDA,2024-09-23 16:09:44.000
29927,36779,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR EL PROGRESO,2024-09-23 16:13:32.000
29929,36816,Instalaciones,SUSPENDED,Cartagena,NUEVO PARAISO,2024-09-23 16:16:18.000
29930,36782,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR LA MAGDALENA,2024-09-23 16:17:53.000
29931,36781,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-23 16:19:00.000
29932,36791,Instalaciones,ACTIVE,Cartagena,UB NUEVA VENECIA,2024-09-23 16:21:45.000
29924,36774,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 16:07:26.000
29935,36787,Ventas,PENDING,Cartagena,LA ESPERANZA,2024-09-23 16:29:02.000
29948,36800,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 17:14:49.000
29964,36829,Instalaciones,ACTIVE,Barranquilla,LAS AMERICAS,2024-09-23 19:11:11.000
29950,36815,Instalaciones,ACTIVE,Cartagena,LA ESPERANZA,2024-09-23 17:26:44.000
29936,36788,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR LA PUNTILLA,2024-09-23 16:31:55.000
29937,36790,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR EL PROGRESO,2024-09-23 16:34:11.000
29940,36797,Instalaciones,SUSPENDED,Cartagena,LA ESPERANZA,2024-09-23 16:49:34.000
29942,36793,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 16:52:30.000
29943,36796,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-09-23 16:54:01.000
29944,36799,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2024-09-23 16:57:25.000
29945,36798,Ventas,PENDING,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 17:04:36.000
29947,36808,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-23 17:11:53.000
29952,36822,Ventas,PENDING,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-23 18:06:24.000
29953,36819,Instalaciones,ACTIVE,Cartagena,BOSTON,2024-09-23 18:06:25.000
29967,36827,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR EL PROGRESO,2024-09-23 19:22:11.000
29963,36826,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LOS OLIVOS,2024-09-23 19:08:33.000
29955,36823,Instalaciones,INACTIVE,Cartagena,EL POZON,2024-09-23 18:26:01.000
29956,36821,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR CENTRAL,2024-09-23 18:32:11.000
29957,38240,Instalaciones,ACTIVE,Barranquilla,LA SIERRITA,2024-09-23 18:40:32.000
29958,36812,Instalaciones,ACTIVE,Barranquilla,LAS AMERICAS,2024-09-23 18:46:26.000
29960,38239,Instalaciones,ACTIVE,Barranquilla,LA SIERRITA,2024-09-23 18:51:52.000
29961,36828,Instalaciones,ACTIVE,Cartagena,MARIA AUXILIADORA,2024-09-23 18:58:32.000
48448,52929,Instalaciones,SUSPENDED,Cartagena,OBRERO,2024-12-16 16:47:32.000
29965,36831,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-23 19:14:29.000
29966,36832,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-23 19:22:09.000
29968,36830,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR RICAURTE,2024-09-23 19:24:07.000
29954,36820,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-23 18:19:24.000
29974,36842,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 19:49:11.000
29969,36834,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-23 19:25:48.000
29970,36833,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR LA MAGDALENA,2024-09-23 19:27:19.000
30166,36931,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR CENTRAL,2024-09-24 15:37:52.000
29972,36839,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR LA PUNTILLA,2024-09-23 19:40:35.000
29975,36854,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2024-09-23 19:50:03.000
29976,36861,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-23 19:52:56.000
29979,36849,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR EL PROGRESO,2024-09-23 19:59:20.000
29980,36850,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 20:01:29.000
29982,36860,Instalaciones,SUSPENDED,Cartagena,NUEVO PARAISO,2024-09-23 20:24:21.000
29973,36840,Instalaciones,SUSPENDED,Cartagena,EL REPOSO,2024-09-23 19:47:25.000
39350,44637,Instalaciones,ACTIVE,Cartagena,SAN FRANCISCO,2024-11-06 17:53:22.000
48406,52632,Instalaciones,ACTIVE,Cartagena,LA PAZ,2024-12-16 15:41:49.000
29984,36837,Instalaciones,INACTIVE,Cartagena,EL POZON,2024-09-23 20:27:21.000
29985,36864,Instalaciones,INACTIVE,Cartagena,PTO PESCADORES,2024-09-23 20:29:16.000
29986,36865,Instalaciones,ACTIVE,Cartagena,EL EDUCADOR,2024-09-23 20:35:02.000
29971,36836,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-23 19:29:19.000
29987,36835,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-23 20:36:00.000
29988,36867,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 20:39:51.000
29989,36866,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR EL PROGRESO,2024-09-23 20:40:13.000
29991,36869,Instalaciones,ACTIVE,Cartagena,VILLA ROSA,2024-09-23 20:43:06.000
29992,36870,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-23 20:43:36.000
29993,36871,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-23 20:45:08.000
29994,36873,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR LA PUNTILLA,2024-09-23 20:56:36.000
29996,36874,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 21:01:39.000
29997,36838,Ventas,PENDING,Cartagena,FREDONIA,2024-09-23 21:07:59.000
29998,36875,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR RICAURTE,2024-09-23 21:10:19.000
29999,36876,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-23 21:17:21.000
30000,36964,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-23 21:19:55.000
30002,36841,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR CENTRAL,2024-09-23 21:23:57.000
30003,36877,Instalaciones,ACTIVE,Cartagena,EL REPOSO,2024-09-23 21:24:22.000
30004,36843,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-23 21:30:42.000
30006,36845,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-23 21:51:20.000
30022,36885,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-09-23 23:06:54.000
30008,36878,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR LA PUNTILLA,2024-09-23 22:00:39.000
30009,36879,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2024-09-23 22:01:48.000
30011,36901,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-23 22:11:10.000
30012,36881,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR RICAURTE,2024-09-23 22:12:01.000
30013,36880,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-23 22:22:06.000
30014,36882,Instalaciones,INACTIVE,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2024-09-23 22:30:17.000
30015,36883,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-23 22:35:13.000
30010,36846,Instalaciones,ACTIVE,Barranquilla,CARRIZAL,2024-09-23 22:10:41.000
30017,36780,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LAS VEGAS,2024-09-23 22:51:30.000
30018,36801,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LAS VEGAS,2024-09-23 22:56:20.000
30019,36767,Instalaciones,ACTIVE,Cartagena,LA SIERRITA,2024-09-23 22:59:39.000
48450,52728,Instalaciones,ACTIVE,Cartagena,LA CANDELARIA,2024-12-16 16:48:55.000
22345,30153,Instalaciones,SUSPENDED,Cartagena,LA ESPERANZA,2024-07-30 20:00:47.000
30023,36851,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-23 23:28:21.000
30024,36811,Instalaciones,ACTIVE,Cartagena,NUEVA JERUSALEN,2024-09-23 23:33:12.000
30026,36809,Instalaciones,ACTIVE,Cartagena,NUEVA DELHI,2024-09-23 23:44:50.000
30027,36807,Instalaciones,ACTIVE,Cartagena,SIMON BOLIVAR,2024-09-23 23:49:45.000
30028,36804,Instalaciones,ACTIVE,Cartagena,BAYAO,2024-09-23 23:52:00.000
30029,36802,Instalaciones,ACTIVE,Cartagena,VALPARAISOURBANIZACION VILLA DEL CARMEN,2024-09-23 23:55:38.000
30030,36810,Instalaciones,ACTIVE,Cartagena,ROSSENDAL,2024-09-24 00:01:02.000
30132,36847,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-24 13:26:36.000
30133,36848,Instalaciones,ACTIVE,Cartagena,UB NELSON MANDELA SECTOR LAS VEGAS,2024-09-24 13:37:24.000
30135,36888,Instalaciones,SUSPENDED,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-24 13:53:50.000
30136,36852,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2024-09-24 14:02:42.000
30138,37060,Instalaciones,SUSPENDED,Barranquilla,LA SIERRITA,2024-09-24 14:19:45.000
30139,36899,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR CENTRAL,2024-09-24 14:26:06.000
30143,36894,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-24 14:34:56.000
30213,36970,Instalaciones,ACTIVE,Cartagena,EL REPOSO,2024-09-24 17:08:02.000
30144,36929,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-24 14:35:36.000
30145,36895,Instalaciones,INACTIVE,Cartagena,LA CANDELARIA,2024-09-24 14:35:51.000
30146,36905,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-09-24 14:40:47.000
30148,36896,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2024-09-24 14:44:43.000
30150,36898,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR CENTRAL,2024-09-24 14:50:14.000
30151,36902,Instalaciones,ACTIVE,Cartagena,VILLA HERMOSA SECTOR CENTRAL II,2024-09-24 14:50:32.000
30209,36971,Instalaciones,INACTIVE,Cartagena,REPUBLICA DEL LIBANO,2024-09-24 17:03:14.000
30152,36911,Instalaciones,SUSPENDED,Cartagena,LA CANDELARIA,2024-09-24 14:54:02.000
30156,36910,Instalaciones,SUSPENDED,Cartagena,FREDONIA,2024-09-24 15:04:09.000
30153,36904,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-24 14:58:13.000
30154,36917,Ventas,PENDING,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-24 15:00:57.000
30157,36855,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-24 15:06:28.000
30158,36857,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR 11 DE NOVIEMBRE,2024-09-24 15:09:21.000
30159,36912,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR CENTRAL,2024-09-24 15:13:36.000
30160,36914,Instalaciones,ACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-24 15:18:41.000
30161,36913,Instalaciones,SUSPENDED,Cartagena,UB NELSON MANDELA SECTOR AMANZANADO,2024-09-24 15:19:20.000
30162,36856,Instalaciones,ACTIVE,Cartagena,MAMONAL,2024-09-24 15:20:41.000
30163,36916,Instalaciones,ACTIVE,Cartagena,NUEVO PARAISO,2024-09-24 15:21:56.000
30164,36915,Instalaciones,SUSPENDED,Cartagena,FREDONIA,2024-09-24 15:23:42.000
30167,36859,Ventas,PENDING,Cartagena,REPUBLICA DEL LIBANO,2024-09-24 15:40:44.000
30168,36921,Instalaciones,INACTIVE,Cartagena,REPUBLICA DEL LIBANO,2024-09-24 15:43:07.000
30169,36918,Instalaciones,ACTIVE,Cartagena,REPUBLICA DEL LIBANO,2024-09-24 15:43:36.000
30172,36926,Instalaciones,SUSPENDED,Cartagena,EL REPOSO,2024-09-24 15:50:53.000
30173,36928,Instalaciones,INACTIVE,Cartagena,VALPARAISOSAN PEDRO MARTIRURBANIZACION VILLA DEL CARMEN,2024-09-24 15:52:09.000
30174,37006,Instalaciones,ACTIVE,Cartagena,SIMON BOLIVAR,2024-09-24 15:53:15.000
30175,36930,Instalaciones,ACTIVE,Cartagena,FREDONIA,2024-09-24 15:55:25.000
30176,36941,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-24 15:58:42.000
30178,36945,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-24 16:01:43.000
30179,36950,Instalaciones,SUSPENDED,Cartagena,EL POZON,2024-09-24 16:07:23.000
30171,36924,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-09-24 15:48:48.000
30180,36951,Instalaciones,ACTIVE,Cartagena,NUEVO PARAISO,2024-09-24 16:10:29.000
30181,36948,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR RICAURTE,2024-09-24 16:11:40.000
30183,36947,Instalaciones,SUSPENDED,Cartagena,LA ESPERANZA,2024-09-24 16:14:50.000
30186,36953,Instalaciones,SUSPENDED,Cartagena,FREDONIA,2024-09-24 16:19:53.000
30187,36897,Instalaciones,ACTIVE,Cartagena,BOSTON,2024-09-24 16:25:38.000
30196,36957,Instalaciones,SUSPENDED,Cartagena,EL REPOSO,2024-09-24 16:40:18.000
30197,36960,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-24 16:43:30.000
30198,37061,Instalaciones,INACTIVE,Cartagena,EL POZON,2024-09-24 16:45:27.000
30199,36965,Instalaciones,SUSPENDED,Cartagena,N.N,2024-09-24 16:47:25.000
30200,36961,Instalaciones,INACTIVE,Cartagena,EL REPOSO,2024-09-24 16:49:19.000
30202,36909,Instalaciones,INACTIVE,Cartagena,UB NELSON MANDELA SECTOR LAS TORRES,2024-09-24 16:51:49.000
30203,37062,Instalaciones,ACTIVE,Barranquilla,LA SIERRITA,2024-09-24 16:53:41.000
30211,36972,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR CENTRAL,2024-09-24 17:07:01.000
30205,36966,Instalaciones,ACTIVE,Cartagena,EL REPOSO,2024-09-24 16:55:02.000
30206,36968,Instalaciones,SUSPENDED,Cartagena,EL REPOSO,2024-09-24 17:00:08.000
30208,36969,Instalaciones,INACTIVE,Cartagena,FREDONIA,2024-09-24 17:03:13.000
30212,36973,Instalaciones,SUSPENDED,Cartagena,UB NELSON MANDELA SECTOR LAS VEGAS,2024-09-24 17:07:35.000
30214,36920,Instalaciones,ACTIVE,Barranquilla,LAS AMERICAS,2024-09-24 17:10:43.000
30215,36976,Instalaciones,SUSPENDED,Cartagena,EL REPOSO,2024-09-24 17:16:10.000
30217,36977,Instalaciones,ACTIVE,Cartagena,SIMON BOLIVAR,2024-09-24 17:17:22.000
30218,36925,Instalaciones,ACTIVE,Cartagena,LA PAZ,2024-09-24 17:24:04.000
30210,36919,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2024-09-24 17:04:42.000
22343,30131,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-07-30 19:58:14.000
35615,41639,Instalaciones,ACTIVE,Cartagena,BOSTON,2024-10-20 18:21:34.000
48562,52792,Instalaciones,SUSPENDED,Barranquilla,"7 DE ABRIL",2024-12-17 12:52:00.000
25489,32680,Instalaciones,ACTIVE,Cartagena,EL POZON,2024-08-27 14:49:19.000
30220,36979,Instalaciones,SUSPENDED,Cartagena,LA CANDELARIA,2024-09-24 17:37:06.000
30221,37063,Instalaciones,ACTIVE,Cartagena,EL REPOSO,2024-09-24 17:41:29.000
30222,36980,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RICAURTE,2024-09-24 17:53:50.000
30223,36981,Instalaciones,SUSPENDED,Cartagena,LA ESPERANZA,2024-09-24 17:56:45.000
30224,36982,Instalaciones,ACTIVE,Cartagena,SECTORES UNIDOS,2024-09-24 18:08:58.000
30225,36932,Instalaciones,ACTIVE,Cartagena,OLAYA SECTOR RAFAEL NUÑEZ,2024-09-24 18:10:34.000
30226,36983,Instalaciones,SUSPENDED,Cartagena,OLAYA SECTOR CENTRAL,2024-09-24 18:19:33.000
57217,60206,Instalaciones,SUSPENDED,Barranquilla,CARRIZAL,2025-01-24 15:39:41.000
48573,52821,Instalaciones,ACTIVE,Cartagena,LA PAZ,2024-12-17 13:51:57.000
48574,52831,Instalaciones,SUSPENDED,Cartagena,FREDONIA,2024-12-17 13:55:31.000
25488,32677,Instalaciones,ACTIVE,Cartagena,CAMILO TORRES,2024-08-27 14:49:11.000
